env,method,role,run,unit,seed,sample,iteration,score,score_std,score_min,score_max,episode_length,eval_episodes,threshold,solved,best_so_far,solved_so_far,skeleton,decision,reward_version,path
env_001,w/o HEP,ablation,runs/env_001/ablation_unconstrained_v4,seed_4,4.0,,5,-125.82107875593822,12.948901884568114,-151.3350033926734,-106.3520299032688,68.35,20,200.0,False,140.26991344165694,False,ang_penalty + contact_reward + fuel_penalty + progress + vel_penalty,no_meaningful_improvement,reward_v5,runs/env_001/ablation_unconstrained_v4/seed_4/iter_05
env_001,w/o HEP,ablation,runs/env_001/ablation_unconstrained_v4,seed_4,4.0,,6,-78.74487075974952,36.216703257693425,-125.84419647229852,-14.849895790019787,98.55,20,200.0,False,140.26991344165694,False,contact_reward + progress,no_meaningful_improvement,reward_v6,runs/env_001/ablation_unconstrained_v4/seed_4/iter_06
env_001,w/o HEP,ablation,runs/env_001/ablation_unconstrained_v4,seed_4,4.0,,7,11.665667835934572,137.4030400507656,-207.9333308852211,257.86913812276146,602.85,20,200.0,False,140.26991344165694,False,angle_penalty + contact_reward + fuel_penalty + progress + speed_penalty,unsolved_high_achievement_continue_from_best,reward_v7,runs/env_001/ablation_unconstrained_v4/seed_4/iter_07
env_001,w/o HEP,ablation,runs/env_001/ablation_unconstrained_v4,seed_4,4.0,,8,-59.38543307930351,27.67352282776348,-130.42724635327266,-7.7974658732433335,988.9,20,200.0,False,140.26991344165694,False,angle_penalty + contact_reward + progress + speed_penalty,no_meaningful_improvement,reward_v8,runs/env_001/ablation_unconstrained_v4/seed_4/iter_08
env_001,w/o HEP,ablation,runs/env_001/ablation_unconstrained_v4,seed_4,4.0,,9,-115.8603252328095,11.958674144852434,-139.53756600714073,-92.30681432196683,68.4,20,200.0,False,140.26991344165694,False,contact_reward + distance_penalty + fuel_penalty + progress,no_meaningful_improvement,reward_v9,runs/env_001/ablation_unconstrained_v4/seed_4/iter_09
env_001,w/o HEP,ablation,runs/env_001/ablation_unconstrained_v4,seed_4,4.0,,10,-82.8413220378687,16.374315475519438,-112.7653174373485,-51.83355265325615,1000.0,20,200.0,False,140.26991344165694,False,angle_penalty + contact_reward + progress + speed_penalty,unsolved_high_achievement_continue_from_best,reward_v10,runs/env_001/ablation_unconstrained_v4/seed_4/iter_10
env_002,Chat + Env Card,env_understanding,runs/env_002/test_chat_with_env_card,seed_0,0.0,,1,286.8257385472024,53.787552491384915,58.325010560715555,299.71043586497694,890.85,20,300.0,False,286.8257385472024,False,balance_penalty + forward_progress_reward,new_best,reward_v1,runs/env_002/test_chat_with_env_card/seed_0/iter_01
env_002,Chat Direct,env_understanding,runs/env_002/ablation_direct_no_expert_v3_chat,seed_0,0.0,,1,-59.75793625114143,0.44562247039380143,-60.323909138865424,-58.91959896263433,1600.0,100,300.0,False,-59.75793625114143,False,,direct_generation,reward_v1,runs/env_002/ablation_direct_no_expert_v3_chat/results.json
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_0,0.0,,1,270.71377030226967,1.2578610795546836,268.2257937308992,273.8411994500577,1110.35,20,300.0,False,270.71377030226967,False,forward_reward + stability_penalty,new_best,reward_v1,runs/env_002/paper_bipedal_main_v1/seed_0/iter_01
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_0,0.0,,2,318.31815132431313,0.8518838215427114,316.70998601647455,319.74389449583947,1268.85,20,300.0,True,318.31815132431313,True,energy_penalty + forward_reward + stability_penalty,target_solved_new_best,reward_v2,runs/env_002/paper_bipedal_main_v1/seed_0/iter_02
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_0,0.0,,3,305.31094958505355,0.8015568323588175,303.6175156487145,306.6874603888725,947.65,20,300.0,True,318.31815132431313,True,energy_penalty + forward_reward + stability_penalty,target_solved_no_improvement,reward_v3,runs/env_002/paper_bipedal_main_v1/seed_0/iter_03
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_0,0.0,,4,320.0204030658189,0.4484816624154579,319.2713927141435,321.05889323303006,1171.4,20,300.0,True,320.0204030658189,True,energy_penalty + forward_reward + stability_penalty,stop_solved_no_improvement_keep_best,reward_v4,runs/env_002/paper_bipedal_main_v1/seed_0/iter_04
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_1,1.0,,1,280.5001837574677,60.3690508694132,73.29910220260632,302.7189782525075,908.15,20,300.0,False,280.5001837574677,False,forward_reward + stability_penalty,new_best,reward_v1,runs/env_002/paper_bipedal_main_v1/seed_1/iter_01
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_1,1.0,,2,313.4607243515171,0.9036235932238064,310.93129836025054,314.84918611000904,1158.55,20,300.0,True,313.4607243515171,True,energy_penalty + forward_reward + stability_penalty,target_solved_new_best,reward_v2,runs/env_002/paper_bipedal_main_v1/seed_1/iter_02
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_1,1.0,,3,313.7305939945505,0.7111096863076033,312.6710256128036,314.7638248217205,1087.9,20,300.0,True,313.7305939945505,True,energy_penalty + forward_reward + gait_reward + stability_penalty,target_solved_new_best,reward_v3,runs/env_002/paper_bipedal_main_v1/seed_1/iter_03
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_1,1.0,,4,294.4353031500782,48.83553044840287,87.00662358114482,307.5431522004328,1084.1,20,300.0,False,313.7305939945505,True,energy_penalty + forward_reward + gait_reward + stability_penalty,stop_after_solved_drop_keep_best,reward_v4,runs/env_002/paper_bipedal_main_v1/seed_1/iter_04
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_2,2.0,,1,272.072088629938,1.5430682357639771,268.0798959437323,274.66143886679095,1284.8,20,300.0,False,272.072088629938,False,forward_reward + stability_penalty,new_best,reward_v1,runs/env_002/paper_bipedal_main_v1/seed_2/iter_01
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_2,2.0,,2,307.91735923071144,0.828860080205823,306.58275532474323,309.7586120883023,1038.65,20,300.0,True,307.91735923071144,True,energy_penalty + forward_reward + stability_penalty,target_solved_new_best,reward_v2,runs/env_002/paper_bipedal_main_v1/seed_2/iter_02
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_2,2.0,,3,281.78107674641865,61.968682288228585,18.516282618366148,296.7789103855385,1047.75,20,300.0,False,307.91735923071144,True,energy_penalty + forward_reward + stability_penalty,stop_after_solved_drop_keep_best,reward_v3,runs/env_002/paper_bipedal_main_v1/seed_2/iter_03
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_3,3.0,,1,289.98732504782697,1.5900366851886787,287.59127250571976,293.39359740171494,1026.4,20,300.0,False,289.98732504782697,False,angle_penalty + forward_reward + vert_penalty,new_best,reward_v1,runs/env_002/paper_bipedal_main_v1/seed_3/iter_01
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_3,3.0,,2,311.1235479918302,0.8888359666987456,309.794585082084,313.0002499222949,1051.8,20,300.0,True,311.1235479918302,True,angle_penalty + energy_penalty + forward_reward + vert_penalty,target_solved_new_best,reward_v2,runs/env_002/paper_bipedal_main_v1/seed_3/iter_02
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_3,3.0,,3,268.707813119931,1.6180813869198725,265.0178442079905,271.774768201852,1438.15,20,300.0,False,311.1235479918302,True,angle_penalty + energy_penalty + forward_reward + vert_penalty,stop_after_solved_drop_keep_best,reward_v3,runs/env_002/paper_bipedal_main_v1/seed_3/iter_03
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_4,4.0,,1,103.02723190381354,128.1638638628489,-80.35705902281217,287.3190365518382,787.75,20,300.0,False,103.02723190381354,False,forward_reward + stability_penalty,new_best,reward_v1,runs/env_002/paper_bipedal_main_v1/seed_4/iter_01
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_4,4.0,,2,264.3851196231948,0.7253950666000044,262.92269289878953,265.75349141099565,1152.7,20,300.0,False,264.3851196231948,False,forward_reward + stability_penalty,new_best,reward_v2,runs/env_002/paper_bipedal_main_v1/seed_4/iter_02
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_4,4.0,,3,304.92495813051283,0.7036040482853407,303.48518278786526,306.11099894657696,1116.7,20,300.0,True,304.92495813051283,True,energy_penalty + forward_reward + stability_penalty,target_solved_new_best,reward_v3,runs/env_002/paper_bipedal_main_v1/seed_4/iter_03
env_002,DERES,main,runs/env_002/paper_bipedal_main_v1,seed_4,4.0,,4,291.4081068948299,29.89792160434419,164.45482307764308,300.0467829786761,1196.95,20,300.0,False,304.92495813051283,True,energy_penalty + forward_reward + stability_penalty,stop_after_solved_drop_keep_best,reward_v4,runs/env_002/paper_bipedal_main_v1/seed_4/iter_04
env_002,DeepSeek Direct,env_understanding,runs/env_002/ablation_direct_no_expert_v2,seed_0,0.0,,1,311.32626479141794,0.5612774336388806,310.09057790284834,313.0782323209247,872.15,100,300.0,True,311.32626479141794,True,,direct_generation,reward_v1,runs/env_002/ablation_direct_no_expert_v2/results.json
env_002,Direct No Env Card,env_understanding,runs/env_002/ablation_direct_no_env_card_v1,seed_0,0.0,,1,286.1193696204249,0.0,286.1193696204249,286.1193696204249,,1,300.0,False,286.1193696204249,False,,direct_generation,reward_v1,runs/env_002/ablation_direct_no_env_card_v1/results.json
env_002,No Expert Profile,env_understanding,runs/env_002/ablation_no_expert_profile_v1,seed_0,0.0,,1,294.25601602159367,38.907319002875234,129.02627261167393,304.78547637759334,1111.85,20,300.0,False,294.25601602159367,False,action_penalty + angular_vel_penalty + forward_progress + posture_penalty,new_best,reward_v1,runs/env_002/ablation_no_expert_profile_v1/seed_0/iter_01
env_002,No Expert Profile,env_understanding,runs/env_002/ablation_no_expert_profile_v1,seed_1,1.0,,1,258.87292677262656,78.0391080054536,71.21634863778573,297.99299657284917,968.7,20,300.0,False,258.87292677262656,False,forward_velocity + upright_penalty,new_best,reward_v1,runs/env_002/ablation_no_expert_profile_v1/seed_1/iter_01
env_002,No Expert Profile,env_understanding,runs/env_002/ablation_no_expert_profile_v1,seed_2,2.0,,1,297.56691620685433,36.16794410568291,144.05045150944537,308.77035953564575,998.1,20,300.0,False,297.56691620685433,False,forward_reward + stability_penalty,new_best,reward_v1,runs/env_002/ablation_no_expert_profile_v1/seed_2/iter_01
env_002,No Expert Profile,env_understanding,runs/env_002/ablation_no_expert_profile_v1,seed_3,3.0,,1,304.8817092005249,0.801340878971166,303.7259814353036,306.1250433548906,1154.45,20,300.0,True,304.8817092005249,True,double_flight_penalty + forward_velocity_reward + upright_penalty,target_solved_new_best,reward_v1,runs/env_002/ablation_no_expert_profile_v1/seed_3/iter_01
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,1,-12.04,,-12.04,-12.04,80.6,0,2000.0,False,-12.04,False,action_cost + forward_reward + height_penalty + upright_penalty,new_best,reward_v1,runs/env_005/paper_ant_v7/seed_0/iter_01
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,2,-73.71,,-73.71,-73.71,731.5,0,2000.0,False,-12.04,False,action_cost + forward_reward + upright_penalty,no_meaningful_improvement,reward_v2,runs/env_005/paper_ant_v7/seed_0/iter_02
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,3,-54.87,,-54.87,-54.87,392.3,0,2000.0,False,-12.04,False,action_cost + forward_reward + height_reward + upright_penalty,no_meaningful_improvement,reward_v3,runs/env_005/paper_ant_v7/seed_0/iter_03
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,4,260.75,,260.75,260.75,421.0,0,2000.0,False,260.75,False,action_cost + forward_reward + height_reward + upright_penalty,new_best,reward_v4,runs/env_005/paper_ant_v7/seed_0/iter_04
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,5,407.46,,407.46,407.46,437.7,0,2000.0,False,407.46,False,action_cost + forward_reward + height_reward + upright_penalty,new_best,reward_v5,runs/env_005/paper_ant_v7/seed_0/iter_05
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,6,662.91,,662.91,662.91,621.95,0,2000.0,False,662.91,False,action_cost + forward_reward + height_boundary_penalty + height_reward + upright_penalty,new_best,reward_v6,runs/env_005/paper_ant_v7/seed_0/iter_06
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,7,27.15,,27.15,27.15,404.2,0,2000.0,False,662.91,False,action_cost + forward_reward + height_boundary_penalty + height_reward + upright_penalty,no_meaningful_improvement,reward_v7,runs/env_005/paper_ant_v7/seed_0/iter_07
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,8,1414.47,,1414.47,1414.47,702.9,0,2000.0,False,1414.47,False,action_cost + forward_reward + height_boundary_penalty + height_reward + upright_penalty,new_best,reward_v8,runs/env_005/paper_ant_v7/seed_0/iter_08
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,9,370.67,,370.67,370.67,792.1,0,2000.0,False,1414.47,False,action_cost + forward_reward + height_boundary_penalty + height_reward + lateral_velocity_penalty,no_meaningful_improvement,reward_v9,runs/env_005/paper_ant_v7/seed_0/iter_09
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_0,0.0,,10,10.13,,10.13,10.13,380.65,0,2000.0,False,1414.47,False,action_cost + forward_reward + height_boundary_penalty + height_reward + lateral_velocity_penalty,no_meaningful_improvement,reward_v10,runs/env_005/paper_ant_v7/seed_0/iter_10
env_005,DERES,case,runs/env_005/paper_ant_v7,seed_1,1.0,,1,2.91,,2.91,2.91,694.35,0,2000.0,False,2.91,False,action_penalty + forward_gated,new_best,reward_v1,runs/env_005/paper_ant_v7/seed_1/iter_01
